GEOID,dist_nsg_cent,dist_nsg_min,dist_trm_cent,dist_trm_min,dist_nsg_cent.npiAddress,dist_nsg_min.npiAddress,dist_nsg_cent.facility,dist_nsg_min.facility
39071,26.661581214474452,15.161830427273182,37.93251176110529,26.196730335891093,47.125463493569704,25.611939116338824,37.93251176110529,28.556471699544797
06003,48.64935919060567,35.16452611813127,15.081625473537697,5.275333915697093,49.29275157728461,35.78752475519879,32.872880593316495,19.6458127008419
12033,3.8793568238499554,0,3.833881810337206,0,3.7688528977176765,0,3.833881810337206,0
17101,51.61335650917425,39.68894026394166,51.619673767439274,40.593400699092086,51.56465054416644,40.531025624200254,20.344993697217497,11.255682662143792
28153,49.60246723816161,24.276921256359515,28.53019503051454,11.69024318994224,49.60246723816161,24.2857433789235,49.71242152720588,25.976011595522046
28141,32.26720595813273,24.908866010295892,23.739994121415734,11.028808930431081,32.26720595813273,24.908866010295892,31.304608646993206,24.018787259180865
30089,56.47662318160291,20.116483555290568,17.70751223190481,0,56.47662318160291,20.790988683226185,56.24330012272627,26.780038390920392
36001,0.488086775604971,0,2.6231441171832515,0,2.5767031559452533,0,1.5504936804848446,0
42105,67.40889691647843,34.11672328044934,65.43862487338593,45.004259908440844,51.08026742165413,31.0757864960676,4.229375842312467,0
29077,2.2198253496740916,0,2.0795763919338794,0,2.2214716792297624,0,2.0795763919338794,0
29205,37.99544746529172,23.513985197140883,38.03299444923567,23.287059375666434,37.93612885458851,23.46324896804964,38.03299444923567,23.486653979537618
04015,41.794217985314944,0,64.44919530952764,6.760498395069029,41.80089430691302,0,17.564077889656815,0
13143,35.26293806727759,25.24917964338052,34.358580333298036,24.427968767322866,34.52835661219645,24.598042281507162,46.06910580738367,34.33347769772088
21145,0.3704038982027838,0,27.514832706950305,21.74112853497799,0.16412411905625598,0,2.126917723082364,0
27133,25.005903723484874,12.991158062569358,1.4598395756011704,0,25.00629861631122,12.991207579992087,25.15180141737325,13.135354132496703
41047,3.7600412460761956,0,19.327628139952314,5.6348238314930885,3.761635520509012,0,24.103550009554244,6.659204562982715
47125,21.297004639240924,13.14927150672526,41.73211739992812,27.137184324273548,22.813980162658183,15.32235373929968,39.547991243055044,25.08712958890842
48243,135.58779453510897,110.0833270941872,26.76557928468999,8.730576465992673,128.3591024424928,102.86806230192735,26.76557928468999,8.730576465992673
55061,17.701101884047173,8.689092972227463,17.698512384481507,10.911306247125381,17.712994091997757,8.707311280218539,17.698512384481507,8.665240991596567
05051,2.74055372846761,0,2.867616028852779,0,2.74055372846761,0,2.867616028852779,0
06109,40.8743764596344,20.70494328561105,41.11182057975742,20.942059899526278,40.8743764596344,20.70494328561105,41.11182057975742,20.942059899526278
17093,7.30538872771754,0.3664955749358903,7.177442490024946,0.2898876635922861,7.259552085208102,0.34718950971198476,7.177442490024946,0.2898876635922861
20133,67.05499128604744,37.84295510578869,5.441872455914991,0,42.46657110713547,24.474483980596837,22.335008713109076,14.890483326750127
19083,49.22031984145165,40.8939585788415,6.241972005255992,0,34.54183742052238,14.433108252843292,34.49217344555434,14.382501672078547
27109,0.33007582236951727,0,0.4560035753346136,0,0.3323284393180872,0,0.4560035753346136,0
